Gene,Description,exo_K_I_normalized_values,exo_K_II_normalized_values,exo_K_III_normalized_values,exo_C_I_normalized_values,exo_C_II_normalized_values,exo_C_III_normalized_values,average_K,st_deviation_K,average_C,st_deviation_C
Ccar2,Cell cycle and apoptosis regulator protein 2,0.6729117938431943,0.48933119797561875,0.827906508290555,0.3578407253903985,0.34502870669353547,0.4005014185270493,0.6633831667031227,0.1383869122908539,0.3677902835369944,0.023714281492037463
Cdipt,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,1.7456498597293209,2.259002485449655,0.3044330579842654,2.7570132926891935,1.2209403206533398,1.434453976035629,1.4363618010544137,0.8273772775563213,1.804135863126054,0.679400994546823
Ptgr2,Prostaglandin reductase 2,0.4924953659587605,0.38107666051515565,0.4648560031189745,0.16953239267533413,0.32843840881424696,0.29841533602018955,0.44614267653096357,0.047372097446171574,0.2654620458365902,0.06893097993272441
Sirt2,NAD-dependent protein deacetylase sirtuin-2,0.19224524156987652,0.2837684231109948,0.5662718627676167,0.1900421771879878,0.0031205961346443207,0.21545278822287414,0.347428509149496,0.15919261552591243,0.1362051871818354,0.09467507968112181
Stx18,Isoform 3 of Syntaxin-18,0.32736585991590417,0.2596933747086921,0.01586198366990557,0.009069576355710388,0.28663513472408064,0.15469961419330716,0.20097373943150057,0.13377758383323018,0.1501347750910327,0.11336162817905221
Ddx39a,ATP-dependent RNA helicase DDX39A,0.11554816626351332,0.2001413627216221,0.7025546682536554,0.18666767269266982,0.2570433020454302,0.31819151687755737,0.33941473241293024,0.2590906687803255,0.2539674972052191,0.05373841474435176
Zdhhc5,Isoform 2 of Palmitoyltransferase ZDHHC5,1.092461964211541,,,0.8078056657502506,,,1.092461964211541,0.0,0.8078056657502506,0.0
Mob3b,MOB kinase activator 3B,0.5605165248411265,,,0.10861132203670783,,,0.5605165248411265,0.0,0.10861132203670783,0.0
Naa40,N-alpha-acetyltransferase 40,1.395312746417711,1.3442040089808778,,,,,1.3697583776992945,0.025554368718416653,,
Smg8,Nonsense-mediated mRNA decay factor SMG8,1.1617534445725353,,,1.1584406652936952,,,1.1617534445725353,0.0,1.1584406652936952,0.0
Mios,GATOR complex protein MIOS,0.8834117288722149,0.7043758827553225,1.171057688962316,0.48061907162382983,1.1388776493176143,1.0348074980892394,0.9196151001966179,0.19223421501317073,0.8847680730102279,0.28891747447485333
Mrps23,Small ribosomal subunit protein mS23,,,,,,,,,,
Rcc1,Regulator of chromosome condensation,0.9054442626737834,0.8574410835239096,1.0906337288688743,0.8180050833813495,0.9589142276264506,0.9788164740759523,0.9511730250221891,0.10054200528529805,0.9185785950279174,0.07157885296243081
Uba5,Ubiquitin-like modifier-activating enzyme 5,12.45638406511758,13.336151618132421,11.458885414972961,13.960367732650484,11.745205122778735,10.64846507279891,12.417140366074321,0.7668929305177404,12.118012642742707,1.3775373902461474
Paip1,Polyadenylate-binding protein-interacting protein 1,1.1974046176041369,,,1.0026196296969445,1.2084299847974718,1.115535104754477,1.1974046176041369,0.0,1.1088615730829645,0.08415413471869852
Pdcd10,Programmed cell death protein 10,0.14277900315636782,0.5927573103039946,,0.21968855980153276,0.1843557816193322,1.0731435059080567,0.3677681567301812,0.22498915357381338,0.4923959491096406,0.41090379640415053
Fam114a2,Isoform 2 of Protein FAM114A2,0.004339867081592452,0.6283075421438302,0.4219895635155959,0.4819264801494026,0.049578138083679855,0.35575676835371217,0.3515456575803395,0.2595581794681172,0.29575379552893155,0.18153335741694662
Retreg1,Isoform 2 of Reticulophagy regulator 1,,,,0.7771382916354181,,0.8004573374220204,,,0.7887978145287193,0.011659522893301133
,UPF0598 protein C8orf82 homolog,0.7439364583819226,0.7933769072271962,0.08063948315561546,0.15237805587262154,0.33295671176813035,0.7172031363560691,0.5393176162549114,0.3249618560519548,0.4008459679989403,0.23553280906554921
Srsf4,Serine/arginine-rich splicing factor 4,0.5031919770280384,0.08779272386267106,0.22582543815044634,0.07278932972473191,0.5079793892652675,0.06417730241910037,0.27227004634705193,0.1727367189404893,0.21498200713636662,0.20721026551849875
Ccdc115,Coiled-coil domain-containing protein 115,0.5707471496065092,0.6841631714751619,0.437501619925508,1.007845872337432,1.1145630760871506,0.424417115920127,0.5641373136690597,0.10080756486679837,0.8489420214482365,0.30332950944946263
Elac1,Zinc phosphodiesterase ELAC protein 1,,1.28414760136161,,1.1594898382275949,,,1.28414760136161,0.0,1.1594898382275949,0.0
Lgalsl,Galectin-related protein,0.9200308584387862,1.3491684085548397,,,1.2801912073077457,,1.134599633496813,0.21456877505802674,1.2801912073077457,0.0
Rpe,Ribulose-phosphate 3-epimerase,0.08372447806646359,0.5102260563721632,0.15804316267679172,0.6732355298194923,0.6413265540136023,0.015262637924255463,0.2506645657051395,0.1860285682335161,0.44327490725245006,0.3029306000894687
Lmcd1,LIM and cysteine-rich domains protein 1,,,,,,,,,,
Exd2,Isoform 2 of Exonuclease 3'-5' domain-containing protein 2,1.1768496460469877,0.9880397251411852,1.0700070432220643,1.1247330233192716,1.1478992858360908,0.874443041463648,1.0782988048034126,0.07730399532885429,1.0490251168730034,0.12380992076681617
Arl8a,ADP-ribosylation factor-like protein 8A,0.5576563301725229,0.3015574484623473,0.5674722227043624,0.277999093090814,,0.9839184334616662,0.4755620004464108,0.12310503921429636,0.6309587632762401,0.3529596701854261
Epm2aip1,EPM2A-interacting protein 1,1.1913066469199314,1.0513299130756406,1.0205012946561411,,1.14197149224993,1.18673629303618,1.0877126182172376,0.07432537931534407,1.164353892643055,0.022382400393125
Zng1,Zinc-regulated GTPase metalloprotein activator 1,,1.3537874772446332,,,,1.3283922338665946,1.3537874772446332,0.0,1.3283922338665946,0.0
Erlec1,Endoplasmic reticulum lectin 1,0.6022484956719331,0.35113043460457255,0.10615402014335047,0.26326246480914256,0.04621044835745345,0.15438590420153891,0.353177650139952,0.20253489490469057,0.1546196057893783,0.08861126874824367
Gpn2,GPN-loop GTPase 2,,1.0617303004468064,,,,1.1498846671088254,1.0617303004468064,0.0,1.1498846671088254,0.0
Nle1,Notchless protein homolog 1,1.1623886330772255,0.8474989761699753,1.1490076170940533,1.0991838657115491,0.6323258915546961,0.9978545632392853,1.0529650754470847,0.14538913613998977,0.9097881068351769,0.20050913124035488
Vps4a,Vacuolar protein sorting-associated protein 4A,0.8918988823880888,0.4948131713931027,0.8538902613230751,0.8169319279675477,1.0492196761825092,0.7687128616487999,0.7468674383680889,0.17890347293822842,0.8782881552662856,0.12245940339887607
Hnrnpu,Isoform 2 of Heterogeneous nuclear ribonucleoprotein U,5.353148510332051,4.416988700065649,3.973362392494349,8.441864256192186,5.295588492785193,6.535312142654606,4.581166534297349,0.5751337257161262,6.7575882972106625,1.2940421970228886
Mospd1,Isoform 2 of Motile sperm domain-containing protein 1,,1.037846701718759,,0.26899579558865117,0.3760021632599936,,1.037846701718759,0.0,0.3224989794243224,0.05350318383567121
Slc25a3,Solute carrier family 25 member 3,7.198545066536946,12.445812324363978,4.447498185099674,9.82974086550945,7.71111680693398,8.918618696096761,8.030618525333532,3.3178825524937947,8.819825456180064,0.8677411494155877
Rbm39,Isoform 2 of RNA-binding protein 39,0.5909685340547889,0.46309063309150916,0.3738496972208422,0.712685013527572,0.13682458770961278,0.704033946655233,0.4759696214557134,0.08910498894747877,0.5178478492974726,0.26944727949736336
Selenom,Selenoprotein M,0.7151793032445506,2.1168386715732512,1.543789670662236,0.5013184550011642,0.4390434486947017,1.9270329963888582,1.458602548493346,0.5753867572010245,0.9557983000282414,0.6872370627683202
Sec63,Translocation protein SEC63 homolog,2.7554726944187147,3.6178033052676426,2.8743737942013943,2.87938563249519,2.482351414222482,3.6090796727163914,3.082549931295917,0.38158135754905487,2.9902722398113544,0.46661977518013986
Agap3,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3",1.1864996135059673,0.9438982419794862,0.8747875611203245,1.0749528239588106,1.2231189165184224,0.7661432210626183,1.001728472201926,0.13366463642590168,1.0214049871799504,0.19036320491296024
Dhx36,ATP-dependent DNA/RNA helicase DHX36,0.21103926357338168,0.09182441156239698,0.2245648344975134,0.7468693335335049,0.5487188218419683,0.15124718722204233,0.17580950321109734,0.05964258535440585,0.48227844753250526,0.24765860614692223
Serpinb1b,Leukocyte elastase inhibitor B,1.6132433707388476,,,0.5843764850767121,,,1.6132433707388476,0.0,0.5843764850767121,0.0
Acot11,Acyl-coenzyme A thioesterase 11,0.9967189238806665,,,0.8992150897698946,,,0.9967189238806665,0.0,0.8992150897698946,0.0
Gatad2b,Transcriptional repressor p66-beta,1.51782930985271,1.0670539078376997,1.204116327035582,1.0015088129072964,,0.9815432607291447,1.2629998482419973,0.18867974201045593,0.9915260368182206,0.009982776089075884
Edaradd,Ectodysplasin-A receptor-associated adapter protein,1.355678408088831,1.1029226591576535,1.143509047026136,1.2151096826202212,1.3652542404178076,1.0405069941561813,1.2007033714242068,0.11082947926718759,1.2069569723980702,0.1327027844510735
Cspg4,Chondroitin sulfate proteoglycan 4,,,,,,,,,,
Imp4,U3 small nucleolar ribonucleoprotein protein IMP4,,,,,,,,,,
Slc12a8,Isoform 2 of Solute carrier family 12 member 8,,,,,,,,,,
Pxn,Paxillin,,,,,,,,,,
Mob2,MOB kinase activator 2,,,,,,,,,,
Ipo4,Importin-4,7.233051875717735,6.17184433064818,6.982044726211379,5.931443182307447,5.749396664543795,10.634086805980315,6.795646977525766,0.4528417339162673,7.438308884277187,2.260978051978295
Sfpq,"Splicing factor, proline- and glutamine-rich",3.1535165681551125,3.309043501210583,3.1476754059231715,4.743457070763432,3.6167968557178383,3.7041457664796185,3.203411825096289,0.07473093087020624,4.0214665643202965,0.5117682917091347
Ciapin1,Anamorsin,,,,1.3533716831220932,,1.1051450783389638,,,1.2292583807305286,0.1241133023915647
,Protein C19orf12 homolog,,,,,,,,,,
Lpcat3,Lysophospholipid acyltransferase 5,0.2687035901741667,0.45503534986128036,0.7464797783093513,1.122729541483085,1.1709642674475635,0.07167610316563305,0.49007290611493276,0.19661848717489702,0.7884566373654271,0.5072227635881653
Tram1,Translocating chain-associated membrane protein 1,7.575433667406338,10.211291413199373,7.990995588120718,9.9985145397297,8.724557852587827,7.32288107698904,8.592573556242142,1.157110928940728,8.681984489768857,1.0927375333386877
Wdr13,WD repeat-containing protein 13,1.3077642958367484,1.104787790418082,1.4026807675360782,0.3210264075042908,,1.116415756617967,1.2717442845969698,0.12425279973060589,0.718721082061129,0.39769467455683816
Acot7,Isoform A of Cytosolic acyl coenzyme A thioester hydrolase,1.021833719827366,0.4214596073117265,0.793319843618521,0.3481904015752404,0.8376608634958305,0.2404140131019201,0.7455377235858712,0.24741950474291813,0.475421759390997,0.25989332925271774
Rab14,Ras-related protein Rab-14,9.784415877574684,9.902818247425616,6.9425236030443465,12.279797472236929,10.365878796604312,8.863438078781796,8.876585909348217,1.3684425536099203,10.503038115874347,1.398090933012882
Sfxn3,Sideroflexin-3,1.0608564285730153,2.0653076404685615,1.6413233131584337,1.9164183282218619,1.8275962467596985,1.4940396314360374,1.589162460733337,0.4117208805035214,1.746018068805866,0.1818281060293361
Isoc1,Isochorismatase domain-containing protein 1,0.5995874620447311,0.9667040222647098,0.6969112174967053,0.6709986185122584,0.41763003331971826,1.1002338190528853,0.7544009006020488,0.1552899222843129,0.7296208236282874,0.2817379447569581
,Ester hydrolase C11orf54 homolog,1.3267307269419661,0.062322215001559204,0.2260513131690197,0.9019059724643662,0.19195605911967215,0.671075801308704,0.538368085037515,0.5614496390354804,0.5883126109642475,0.29568511305275325
Rbm42,RNA-binding protein 42,1.0022775937858868,,,0.912112754412526,,,1.0022775937858868,0.0,0.912112754412526,0.0
Acly,ATP-citrate synthase,7.433482488932722,5.942670523414018,7.003800335512357,7.200288041695987,7.03300065298675,7.605922844644587,6.793317782619699,0.6265552691436956,7.279737179775775,0.2405467156011081
Poldip2,Polymerase delta-interacting protein 2,0.2651568410554396,0.1093193564346567,0.27535137692306055,0.14185392999848434,0.19566858042744162,0.28781970019512265,0.2166091914710523,0.07597944312769424,0.20844740354034955,0.06027147062741873
Eif4a3,Eukaryotic initiation factor 4A-III,0.31408234877310376,,,1.2036724298799928,1.9012628385418309,0.7382092544285866,0.31408234877310376,0.0,1.28104817428347,0.4779565281809354
Plvap,Plasmalemma vesicle-associated protein,0.6750275154875267,0.7254321783029216,0.8828077587991046,0.470793522282114,0.8085797660822901,0.8012611950199995,0.7610891508631843,0.08849377434515612,0.6935448277948012,0.1575372938942889
Ghitm,Growth hormone-inducible transmembrane protein,,0.6824192927583844,,0.31455024969072287,0.13854761797971935,0.49560389618107425,0.6824192927583844,0.0,0.3162339212838388,0.14577247685640327
Lgals12,Galectin-12,0.6712206047965245,0.31393074893822365,0.3693023707614675,0.036183344492319254,0.42500576998070233,0.026857456243722103,0.4514845748320719,0.1570126242785129,0.16268219023891456,0.1855298509931594
Ndufs1,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",9.045032802015099,10.967127642448705,9.51132811475385,10.639436221477443,9.381837377798266,10.600445452017691,9.841162853072552,0.8186189019141519,10.207239683764467,0.5838645933470685
Slc27a4,Long-chain fatty acid transport protein 4,0.8013492862077161,0.48656296113076003,0.09546357812026077,1.0284504885820624,0.7234997620261777,0.6460162590714137,0.4611252751529123,0.28873744142555385,0.7993221698932179,0.16507728114718018
Nifk,Isoform 2 of MKI67 FHA domain-interacting nucleolar phosphoprotein,0.48154629820902206,0.758922059362171,0.9453656431643269,0.45364096195939424,0.774350129053896,0.9383616301632481,0.7286113335785066,0.19056259035085454,0.7221175737255128,0.20130360391391758
Hnmt,Histamine N-methyltransferase,0.2438903678579123,0.05028714445011169,0.14250501622338385,0.44539938677848606,0.003287909365225011,0.0017347839132426743,0.1455608428438026,0.07906771606550607,0.15014069335231792,0.2087803871415502
Snx9,Sorting nexin-9,0.4416934047236677,0.1851891301628182,0.2116781276315277,0.35473317738853616,0.2215497805913216,0.5995880858443138,0.27952022083933786,0.11518253028739446,0.39195701460805715,0.15656191661799
Memo1,Protein MEMO1,0.19801974562473196,0.2206656550155191,0.6883779363849708,0.29527584551484515,0.13487934235272378,0.20103571192076145,0.3690211123417406,0.22600854718390329,0.2103969665961101,0.06581531925766045
Rnh1,Ribonuclease inhibitor,10.718098693694595,14.332094695214217,12.711966231139884,14.951555552095906,11.722054722618205,11.752131428962759,12.587386540016231,1.4780351482808298,12.80858056789229,1.5153618906074326
Stk38,Serine/threonine-protein kinase 38,0.8345934232709389,1.2776224855838736,1.4598612697740854,0.7408328545181425,1.1218876039051107,1.441080420445774,1.1906923928762994,0.2625612318822427,1.1012669596230091,0.2862464807642181
Pqbp1,Polyglutamine-binding protein 1,1.17414547890831,0.9592871754375949,,0.9897297331168268,,1.1184381511453125,1.0667163271729523,0.1074291517353575,1.0540839421310697,0.06435420901424288
Bzw2,eIF5-mimic protein 1,0.8112239033231824,1.0992339299390714,1.2087314004336769,1.8537001865723888,0.7480020587279871,1.453279647959175,1.0397297445653102,0.16764767345539205,1.3516606310865171,0.4570827101829441
Terf2ip,Telomeric repeat-binding factor 2-interacting protein 1,,1.267927384383254,,,,1.1669768811098156,1.267927384383254,0.0,1.1669768811098156,0.0
Rbmxl1,"RNA binding motif protein, X-linked-like-1",1.3423277880324567,2.0257031343522547,2.056327329795351,2.4636082421048946,1.5056066564899253,2.375427096344785,1.8081194173933541,0.3296016199632965,2.1148806649798684,0.4323232522722967
Ppa2,"Inorganic pyrophosphatase 2, mitochondrial",0.8762299367393674,0.44686144647979825,0.6375058541091779,0.38673533397064835,0.7586359633121976,0.531565733845694,0.6535324124427812,0.17565489467695974,0.55897901037618,0.15306019583541366
Chchd6,MICOS complex subunit Mic25,1.3310188115974864,1.0049886760816293,1.2675118792591393,1.3537763975640777,1.2132536097300919,1.2028403043924816,1.2011731223127518,0.14112532331469535,1.2566234372288838,0.06882893048920835
Atp5f1c,"ATP synthase subunit gamma, mitochondrial",14.611168816817377,18.079799903079213,14.30859750215854,15.56009523353945,21.519364962985723,13.897409070795046,15.666522074018376,1.7109100425000008,16.99228975577341,3.272301816536565
Ddx1,ATP-dependent RNA helicase DDX1,2.6797023718294715,3.236349497668846,2.7886754734054735,3.7050021251545653,2.666676749626308,3.3531503719525153,2.90157578096793,0.2408649210132546,3.2416097489111295,0.4311696335224452
Brk1,Protein BRICK1,0.1559658907910022,0.17519903852030166,0.25118944368197144,0.23302201113620402,0.5680184100371699,0.1589574188006562,0.19411812433109177,0.04111228617847981,0.31999927999134337,0.17796349365525163
