Gene,Description,endo_K_I_normalized_values,endo_K_II_normalized_values,endo_C_I_normalized_values,endo_C_II_normalized_values,endo_C_III_normalized_values,average_K,st_deviation_K,average_C,st_deviation_C
Shfl,Isoform 2 of Shiftless antiviral inhibitor of ribosomal frameshifting protein homolog,0.7543211749850939,0.8765650356643522,1.1205947141217545,0.7175481845081991,1.126160964080726,0.8154431053247231,0.06112193033962915,0.9881012875702265,0.19132342941908684
Immt,Isoform 2 of MICOS complex subunit Mic60,8.03465826766944,8.459588324192863,6.672521572144266,8.569868215472642,4.300674363572435,8.247123295931152,0.2124650282617111,6.514354717063114,1.7464758041668422
Immt,Isoform 3 of MICOS complex subunit Mic60,0.5855516438246996,0.21444425076265516,1.116933259700761,0.18288073589891732,0.7153375412185784,0.3999979472936774,0.18555369653102222,0.671717178939419,0.38257076148007996
Acat2,"Acetyl-CoA acetyltransferase, cytosolic",0.415799469410025,0.4270353238696417,0.3848168411431425,0.14021783861855674,0.11750019927712506,0.42141739663983335,0.005617927229808362,0.21417829301294145,0.12101558677927692
Lrp11,Low-density lipoprotein receptor-related protein 11,0.16064993788600354,0.39895721685347907,0.6886484056587,0.020867822098479538,,0.2798035773697413,0.11915363948373776,0.3547581138785898,0.3338902917801102
Eloa,Elongin-A,1.3336078096265056,0.2727260816097548,0.18747783628150735,1.8734499245156253,,0.8031669456181302,0.5304408640083753,1.0304638803985664,0.842986044117059
Rassf4,Isoform 2 of Ras association domain-containing protein 4,3.158740299944929,0.497441201912262,,2.577525244178633,8.094147365311892,1.8280907509285955,1.3306495490163335,5.335836304745262,2.7583110605666294
Slfn5,Schlafen family member 5,,1.4980950682881757,1.6155896646131676,,,1.4980950682881757,0.0,1.6155896646131676,0.0
Wdr37,WD repeat-containing protein 37,0.2185000646542899,0.22999472455660938,0.5294966385907274,0.12797911601647244,0.7725757998837101,0.22424739460544962,0.005747329951159744,0.47668385149696996,0.26579204160849484
Rnf170,Isoform 2 of E3 ubiquitin-protein ligase RNF170,0.8838257735957997,0.8544838126042816,0.9758438952627582,0.8590010909142496,1.1315029994263752,0.8691547931000407,0.014670980495759045,0.9887826618677943,0.11162401562576761
Mfsd6,Isoform 2 of Major facilitator superfamily domain-containing protein 6,1.2780999353117264,0.44003155881960015,1.1699468915862221,0.11311700904778407,,0.8590657470656633,0.4190341882460631,0.641531950317003,0.528414941269219
Tsku,Tsukushi,1.0025310497766666,1.2160913683069527,1.2075819500951883,1.0263534346800878,,1.1093112090418096,0.10678015926514306,1.1169676923876382,0.09061425770755027
Abi1,Isoform 2 of Abl interactor 1,0.11949132281657544,0.3083971620079899,0.23235507975363207,0.003988562336063742,0.6994978705466453,0.21394424241228266,0.09445291959570723,0.3119471708787804,0.2894644194360173
Chic1,Cysteine-rich hydrophobic domain-containing protein 1,0.9233442257262223,0.7156347445535407,1.0304903695291168,0.6412974950443775,1.1195808480745428,0.8194894851398815,0.10385474058634081,0.9304562375493456,0.20767580844055017
Tmem63c,Calcium permeable stress-gated cation channel 1,0.9793306437375311,0.9303386508870208,0.8117700193431772,0.7018292192262412,,0.954834647312276,0.02449599642525513,0.7567996192847092,0.05497040005846798
Leng8,Leukocyte receptor cluster member 8 homolog,1.1247820827585104,1.1817572352321006,0.932057049858331,1.1024943759384376,,1.1532696589953055,0.028487576236795098,1.0172757128983843,0.08521866304005327
Dctn4,Isoform 2 of Dynactin subunit 4,1.2017546885404904,1.1047023685846686,1.5814565207569422,1.3464736073631751,0.24830863845554593,1.1532285285625794,0.04852615997791088,1.058746255525221,0.5810399244847899
Cdan1,Isoform 2 of Codanin-1,,,0.742707693747873,1.1955269294169708,,,,0.9691173115824219,0.22640961783454888
Cacnb2,Isoform 2 of Voltage-dependent L-type calcium channel subunit beta-2,1.1266000662345395,1.084562232481947,1.2996363281182708,0.7733686207809886,1.2190919516003542,1.1055811493582433,0.0210189168762962,1.0973656334998712,0.23144819050957505
Synpo,Isoform 2 of Synaptopodin,0.70864828015341,0.5009097683169388,0.41991833675330414,0.4552122752958447,,0.6047790242351744,0.10386925591823559,0.43756530602457444,0.01764696927127027
Naprt,Nicotinate phosphoribosyltransferase,0.9851813047320653,,,0.8851079392111705,,0.9851813047320653,0.0,0.8851079392111705,0.0
Vwa8,von Willebrand factor A domain-containing protein 8,3.7598877309266876,3.8488762969167216,3.3891693810280845,3.6815859615990565,1.7441752641094324,3.8043820139217046,0.04449428299501701,2.9383102022455247,0.8527780297381694
Vps53,Vacuolar protein sorting-associated protein 53 homolog,0.7810486976790895,0.7049187688837899,0.9347701165303717,0.5513722966517135,,0.7429837332814397,0.03806496439764978,0.7430712065910425,0.1916989099393291
Prpf31,U4/U6 small nuclear ribonucleoprotein Prp31,0.5501127839287616,0.510683866199741,0.36378857137099274,0.644536063845903,0.7735195176662227,0.5303983250642513,0.019714458864510287,0.5939480509610395,0.1710540311787
Nhlrc3,NHL repeat-containing protein 3,0.5090160024889777,0.24630318368892043,0.07593635311390695,0.41847279089063544,0.7390696619037396,0.3776595930889491,0.13135640940002866,0.4111596019694273,0.27077242394772016
Ufl1,E3 UFM1-protein ligase 1,4.474058506949785,4.180553754236224,4.748974740105515,5.084331065731789,1.8409546034483015,4.327306130593005,0.14675237635678018,3.891420136428535,1.4563476331195386
Macroh2a2,Core histone macro-H2A.2,4.017290477196236,4.402460203335189,4.5975536780477535,2.7453768123471747,1.1551023012962554,4.209875340265713,0.19258486306947642,2.832677597230395,1.4067300002974963
Bcas3,BCAS3 microtubule associated cell migration factor,0.7791616759955189,0.3448009084492346,0.21583626330513828,0.07583750509116147,,0.5619812922223768,0.21718038377314214,0.14583688419814989,0.0699993791069884
Nemf,Ribosome quality control complex subunit NEMF,0.4464403353051334,0.17853396499368368,0.5388105197499655,0.44667501828083683,0.9181482533787864,0.31248715014940853,0.13395318515572485,0.6345445971365296,0.20403514898700512
Slc35e1,Solute carrier family 35 member E1,5.905971592553253,7.225342968003937,7.76599030013291,9.248844017310457,2.3019800566387163,6.565657280278595,0.6596856877253421,6.438938124694027,2.9872540712470115
Inpp5f,Phosphatidylinositide phosphatase SAC2,1.0247754898900572,0.9496309978290033,1.1077519951815953,1.0362505299854046,,0.9872032438595302,0.037572246030526946,1.0720012625835,0.03575073259809536
Serpinb13,Serpin B13,1.5143218172800101,,1.1799191103503714,1.540571538965481,1.4737941435509279,1.5143218172800101,0.0,1.3980949309555932,0.15666380491817375
Vcpip1,Deubiquitinating protein VCPIP1,1.3011398016056355,1.6087787308712065,1.4645564152161994,1.42672489124008,0.5554509751375502,1.454959266238421,0.1538194646327855,1.1489107605312765,0.41992355948137733
Atg14,Beclin 1-associated autophagy-related key regulator,0.7390340462183866,1.0424415130917135,0.9219952498539755,0.9613011381294725,,0.8907377796550501,0.15170373343666343,0.9416481939917241,0.019652944137748485
Fhip2a,FHF complex subunit HOOK interacting protein 2A,0.42149108594908496,0.19825672225078284,0.3574741665710507,0.345821739332491,0.43407648622836126,0.3098739040999339,0.11161718184915106,0.37912413071063433,0.039147292778662426
Txnl1,Thioredoxin-like protein 1,6.2849218549681085,8.619885668331573,7.117621696082318,7.5998076362787135,3.1183678249843148,7.45240376164984,1.1674819066817324,5.945265719115116,2.0085881605598224
Acp3,Isoform 2 of Prostatic acid phosphatase,,,,,,,,,
Snx30,Sorting nexin-30,0.6460746350091171,0.48238383467456236,0.9493070455515407,0.65426846564729,0.9224068275521775,0.5642292348418397,0.08184540016727737,0.8419941129170027,0.13319558154390296
Trmt6,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6,0.11133349770192655,0.19638628143919498,0.6811559555435219,0.3518711508366624,0.8743344755295025,0.15385988957056076,0.04252639186863422,0.6357871939698957,0.2156938027348297
Nup88,Isoform 2 of Nuclear pore complex protein Nup88,0.1958876133425385,0.4934927020672319,0.4648123848339871,0.4870476203799963,,0.3446901577048852,0.1488025443623467,0.4759300026069917,0.011117617773004601
Ppwd1,Peptidylprolyl isomerase domain and WD repeat-containing protein 1,0.17272618678853735,0.2911132017727402,0.03363993347065222,0.5193009911459046,,0.23191969428063877,0.05919350749210142,0.2764704623082784,0.24283052883762618
Rdh13,Retinol dehydrogenase 13,,0.8759306722281767,0.8916484670914083,,,0.8759306722281767,0.0,0.8916484670914083,0.0
Naa30,N-alpha-acetyltransferase 30,0.08599589780849995,0.2104555764552863,0.7178958029758784,0.14005764824404393,1.1513123682386983,0.14822573713189313,0.06222983932339317,0.6697552731528735,0.41424401837290414
Lamtor4,Ragulator complex protein LAMTOR4,0.7332136308574789,0.38631729344169163,0.008219793878636989,0.7064745442988773,0.43885913723518755,0.5597654621495853,0.17344816870789365,0.3845178251375673,0.28763942447849095
Tab1,TGF-beta-activated kinase 1 and MAP3K7-binding protein 1,1.2082710933133871,1.446714082211398,1.3494185182885825,,,1.3274925877623924,0.11922149444900543,1.3494185182885825,0.0
Amt,"Aminomethyltransferase, mitochondrial",0.8326311985070212,0.6988862077387984,0.7105800287791111,0.5921042057609054,1.2995884377211304,0.7657587031229098,0.06687249538411139,0.867424224087049,0.3093903260924979
Hpf1,Histone PARylation factor 1,1.0,,1.334184002987775,1.1114840639678614,,1.0,0.0,1.222834033477818,0.11134996950995679
Rcor1,REST corepressor 1,0.08601416413217881,0.3704567910732312,0.2205725138361737,0.1576768095474035,,0.22823547760270502,0.1422213134705262,0.1891246616917886,0.0314478521443851
Scyl2,SCY1-like protein 2,0.45231495491956264,0.4027656284014503,0.6381552862845465,0.5139727745067203,0.7754156578516898,0.42754029166050644,0.024774663259056168,0.6425145728809856,0.1067781121380696
Pars2,"Probable proline--tRNA ligase, mitochondrial",1.008008975816577,0.925540803770769,1.1591523196373066,,,0.966774889793673,0.04123408602290396,1.1591523196373066,0.0
Polr2b,DNA-directed RNA polymerase II subunit RPB2,0.41891408999639274,0.46317516534783537,0.35059662861197516,0.6428483692557581,1.0102658283497752,0.44104462767211405,0.022130537675721318,0.6679036087391695,0.26989094963195254
Wdr24,GATOR complex protein WDR24,,,1.4292884337162206,1.3500075316174418,1.2662821636947885,,,1.3485260430094836,0.06655527588877604
Aqr,RNA helicase aquarius,0.47627595368475917,0.6126604267292791,0.5931802542924073,0.59575663529445,1.3233726492023292,0.5444681902070192,0.06819223652225997,0.8374365129297289,0.34361034698858567
Rfk,Riboflavin kinase,1.2173580540978841,0.8444099909231211,,1.1259631023542986,1.081148432850455,1.0308840225105027,0.18647403158738152,1.1035557676023768,0.022407334751921804
H6pd,GDH/6PGL endoplasmic bifunctional protein,1.0557270701989263,0.29968712964444194,0.1673236824390541,0.7619795123274588,0.6667652212269505,0.6777070999216841,0.37801997027724216,0.5320228053311545,0.2607943352990929
Pde5a,"cGMP-specific 3',5'-cyclic phosphodiesterase",0.5238469829215819,0.7557027419114811,0.7691430982302505,0.5708484915700084,,0.6397748624165316,0.11592787949494959,0.6699957949001294,0.09914730333012106
Smc4,Structural maintenance of chromosomes protein 4,0.9637115266619509,0.8392653225780036,0.9273452586463288,0.017351643377922953,0.14011049977724951,0.9014884246199772,0.06222310204197368,0.3616024672671671,0.4031675530134107
Rab43,Ras-related protein Rab-43,1.134724655136057,,1.2037734472232904,,,1.134724655136057,0.0,1.2037734472232904,0.0
Adprs,ADP-ribosylhydrolase ARH3,0.6723772575264475,0.8566363068248873,0.3889080482373527,0.4271045602266058,0.5811867233999269,0.7645067821756675,0.09212952464921992,0.46573311062129513,0.08311396156188192
Akr7a2,Aflatoxin B1 aldehyde reductase member 2,3.443142371804816,3.600724893196396,3.3366829327909926,4.0687646728820885,0.9378512106513257,3.5219336325006063,0.0787912606957899,2.7810996054414687,1.3372009079207285
Tp53bp2,Apoptosis-stimulating of p53 protein 2,0.14524446033378616,,,1.2308210872686727,0.1222638761674828,0.14524446033378616,0.0,0.6765424817180777,0.5542786055505949
Ppm1f,Protein phosphatase 1F,,1.198486578958621,1.2551391873395314,1.1975018987454087,,1.198486578958621,0.0,1.22632054304247,0.02881864429706138
Slc43a2,Large neutral amino acids transporter small subunit 4,1.441669953188935,1.3136626901503425,,1.323591854077391,,1.3776663216696388,0.06400363151929622,1.323591854077391,0.0
Uaca,Isoform 3 of Uveal autoantigen with coiled-coil domains and ankyrin repeats,0.8199845135559061,0.6639261923064222,0.7399736131891149,0.6568511260609078,1.2450350360972786,0.7419553529311642,0.07802916062474191,0.880619925115767,0.2599052606885122
Tns2,Isoform 2 of Tensin-2,0.7453219775139007,0.3807852929951513,0.3203966017636062,0.4945384248740341,0.9067784542061166,0.563053635254526,0.18226834225937472,0.5739044936145856,0.2458795760380475
Lsm14b,Protein LSM14 homolog B,0.17401876282784431,0.2017035105202999,0.15621581993000594,0.1052121480334913,0.9666132326857519,0.18786113667407212,0.013842373846227787,0.40934706688308303,0.39459644220227297
Rbm28,RNA-binding protein 28,0.922978899252644,0.6832297647262023,0.9547505360735139,0.9654290304935017,,0.8031043319894231,0.11987456726322082,0.9600897832835078,0.0053392472099939026
Eprs1,Bifunctional glutamate/proline--tRNA ligase,5.826625061362104,6.152964575207294,5.94016112921769,6.816508031028733,2.1404171175871967,5.9897948182846985,0.16316975692259517,4.965695425944539,2.0295556349168904
Wdr47,WD repeat-containing protein 47,1.2962803647895287,1.17894408446092,1.313764713377411,,,1.2376122246252244,0.05866814016430433,1.313764713377411,0.0
Tcerg1,Isoform 2 of Transcription elongation regulator 1,0.47288572400995255,0.45768955409976486,0.6451831556064497,0.3447136669141253,0.9952142681443656,0.4652876390548587,0.007598084955093842,0.6617036968883135,0.2658225652114713
Lonp1,"Lon protease homolog, mitochondrial",3.33871167534133,2.423078785590984,2.01550590810382,2.166846782943876,0.6019278778184266,2.880895230466157,0.4578164448751729,1.5947601896220407,0.7047519727394975
Bcor,Isoform 2 of BCL-6 corepressor,1.6447157904466956,1.4486362239617385,1.6961618459326187,1.6460891721790403,,1.546676007204217,0.09803978324247853,1.6711255090558295,0.02503633687678919
H2ac15,Histone H2A type 1-K,23.878137453490965,47.19943353831044,21.002299501029892,16.877774441664904,23.407680067054926,35.5387854959007,11.660648042409736,20.42925133658324,2.696442720598977
Calcoco1,Calcium-binding and coiled-coil domain-containing protein 1,1.0657222325967388,,1.3837299697679568,1.2364452645242345,,1.0657222325967388,0.0,1.3100876171460958,0.07364235262186114
Ogt,Isoform 2 of UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,3.8025220100704367,2.982097487608817,2.798478776624498,3.7934730645491914,1.4399109292377936,3.3923097488396268,0.4102122612308099,2.6772875901371607,0.964651632785827
Ogt,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,0.13215591726086012,0.5632674745410501,0.10279203533063305,0.00861539431990907,1.071985929812396,0.3477116959009551,0.21555577864009498,0.39446445315431267,0.48062030989665006
Cherp,Calcium homeostasis endoplasmic reticulum protein,0.05973801504023601,0.20988704318701612,0.4703860216860711,0.012165035029807899,0.7842807758457541,0.13481252911362607,0.07507451407339005,0.42227727752054434,0.3170452310032197
Sugp1,SURP and G-patch domain-containing protein 1,0.21772091674175675,0.42399205080360863,0.7073663017867168,0.33987680755036337,,0.3208564837726827,0.10313556703092594,0.5236215546685401,0.1837447471181767
Ccar1,Cell division cycle and apoptosis regulator protein 1,1.5261802296527172,1.8008034538351787,1.359468454304304,1.2717063519630645,0.15104780646009988,1.663491841743948,0.13731161209123077,0.9274075375758227,0.5501371772721156
Sltm,Isoform 2 of SAFB-like transcription modulator,0.8919478137079666,0.6811681012644333,0.799014118796556,0.8516247157444051,0.13764865706778487,0.7865579574861999,0.10538985622176666,0.5960958305362486,0.3248818522414162
Trim32,E3 ubiquitin-protein ligase TRIM32,1.029925335764765,0.8004161394395565,0.8094257439452216,0.9277232421513705,,0.9151707376021607,0.1147545981626043,0.868574493048296,0.05914874910307444
Ttll5,Tubulin polyglutamylase TTLL5,,,,,,,,,
Gcc2,GRIP and coiled-coil domain-containing protein 2,0.09002714800496905,0.09053817047552393,0.09744365174220235,0.08178003401767175,0.55447243887327,0.09028265924024649,0.00025551123527743635,0.2445653748777147,0.21923066766279756
Rapgef2,Rap guanine nucleotide exchange factor 2,0.08253445495923899,1.0643051672698,,0.2195341446762217,0.5205163013578719,0.5734198111145196,0.49088535615528056,0.37002522301704677,0.15049107834082506
